source,target,source_raw_id,target_raw_id,weight,significado_peso,source_label,target_label
A:UCe8JZoYkX5oKUZyivHYdXhw,A:UCgQw_Sbq3ugruDUKsq1e0-A,UCe8JZoYkX5oKUZyivHYdXhw,UCgQw_Sbq3ugruDUKsq1e0-A,1,numero de videos compartidos por los dos autores,@FernandoGarcia-jg1fj,@marlenareano-h4t
A:UCe8JZoYkX5oKUZyivHYdXhw,A:UCiC-Jn7wdgyQV4_Urk0DkWQ,UCe8JZoYkX5oKUZyivHYdXhw,UCiC-Jn7wdgyQV4_Urk0DkWQ,1,numero de videos compartidos por los dos autores,@FernandoGarcia-jg1fj,@pedroros6358
A:UCe8JZoYkX5oKUZyivHYdXhw,A:UCkVtmkK07b2zaVVNssX4lOg,UCe8JZoYkX5oKUZyivHYdXhw,UCkVtmkK07b2zaVVNssX4lOg,1,numero de videos compartidos por los dos autores,@FernandoGarcia-jg1fj,@HectorElias-u2l
A:UCe8JZoYkX5oKUZyivHYdXhw,A:UCkbsS_3D-pvg1iHOld9uvIg,UCe8JZoYkX5oKUZyivHYdXhw,UCkbsS_3D-pvg1iHOld9uvIg,1,numero de videos compartidos por los dos autores,@FernandoGarcia-jg1fj,@gonzalo6075
A:UCe8JZoYkX5oKUZyivHYdXhw,A:UClhMWQ7XKWywYvbRnuf8QsA,UCe8JZoYkX5oKUZyivHYdXhw,UClhMWQ7XKWywYvbRnuf8QsA,1,numero de videos compartidos por los dos autores,@FernandoGarcia-jg1fj,@EcPerez-zz9oh
A:UCe8JZoYkX5oKUZyivHYdXhw,A:UClqA491Xa5fQcXcJJa-vTWw,UCe8JZoYkX5oKUZyivHYdXhw,UClqA491Xa5fQcXcJJa-vTWw,1,numero de videos compartidos por los dos autores,@FernandoGarcia-jg1fj,@AndresLemus-k2d
A:UCe8JZoYkX5oKUZyivHYdXhw,A:UColMq7LmaoY3MT6aIDGrGvA,UCe8JZoYkX5oKUZyivHYdXhw,UColMq7LmaoY3MT6aIDGrGvA,1,numero de videos compartidos por los dos autores,@FernandoGarcia-jg1fj,@quijotachapina1
A:UCe8JZoYkX5oKUZyivHYdXhw,A:UCpe5jW3MIqkgTJ-PgkzvM6Q,UCe8JZoYkX5oKUZyivHYdXhw,UCpe5jW3MIqkgTJ-PgkzvM6Q,1,numero de videos compartidos por los dos autores,@FernandoGarcia-jg1fj,@carloslam5333
A:UCe8JZoYkX5oKUZyivHYdXhw,A:UCpsKOkt5iWTbenzeuq7dsmQ,UCe8JZoYkX5oKUZyivHYdXhw,UCpsKOkt5iWTbenzeuq7dsmQ,1,numero de videos compartidos por los dos autores,@FernandoGarcia-jg1fj,@inge_vergueta
A:UCe8JZoYkX5oKUZyivHYdXhw,A:UCqCrvuoJpC-aVb0f4logQRQ,UCe8JZoYkX5oKUZyivHYdXhw,UCqCrvuoJpC-aVb0f4logQRQ,1,numero de videos compartidos por los dos autores,@FernandoGarcia-jg1fj,@Lyrics_GT
A:UCe8JZoYkX5oKUZyivHYdXhw,A:UCsGoJEvb-cFPZ2rWoJcXzEQ,UCe8JZoYkX5oKUZyivHYdXhw,UCsGoJEvb-cFPZ2rWoJcXzEQ,1,numero de videos compartidos por los dos autores,@FernandoGarcia-jg1fj,@sergiohinestroza9709
A:UCe8JZoYkX5oKUZyivHYdXhw,A:UCu8_3-Wg-YzNyvHYQDEscfw,UCe8JZoYkX5oKUZyivHYdXhw,UCu8_3-Wg-YzNyvHYQDEscfw,1,numero de videos compartidos por los dos autores,@FernandoGarcia-jg1fj,@RolandoCastroPérez-d7y
A:UCe8JZoYkX5oKUZyivHYdXhw,A:UCuXmOjxC-htcprLgeVXz6Tg,UCe8JZoYkX5oKUZyivHYdXhw,UCuXmOjxC-htcprLgeVXz6Tg,1,numero de videos compartidos por los dos autores,@FernandoGarcia-jg1fj,@jorgeaguilar-bq3uj
A:UCe8JZoYkX5oKUZyivHYdXhw,A:UCwgCc9Jd_gG-uLE_SY-FfPg,UCe8JZoYkX5oKUZyivHYdXhw,UCwgCc9Jd_gG-uLE_SY-FfPg,1,numero de videos compartidos por los dos autores,@FernandoGarcia-jg1fj,@armindapenados2841
A:UCe8JZoYkX5oKUZyivHYdXhw,A:UCwjUvRseNtJoItylIyIez7Q,UCe8JZoYkX5oKUZyivHYdXhw,UCwjUvRseNtJoItylIyIez7Q,1,numero de videos compartidos por los dos autores,@FernandoGarcia-jg1fj,@Silviazea
A:UCe8JZoYkX5oKUZyivHYdXhw,A:UCylqlpsh8ENNM1LqgQ1KbxA,UCe8JZoYkX5oKUZyivHYdXhw,UCylqlpsh8ENNM1LqgQ1KbxA,1,numero de videos compartidos por los dos autores,@FernandoGarcia-jg1fj,@Jel.Awesh.M
A:UCeDNEtI8_a42bZ47wJiJMwQ,A:UCgJNFj5dnxXpcMvmuhZDPxA,UCeDNEtI8_a42bZ47wJiJMwQ,UCgJNFj5dnxXpcMvmuhZDPxA,1,numero de videos compartidos por los dos autores,@EdgarcalderonCalderong,@NataliaRodriguez-rx5mr
A:UCeDNEtI8_a42bZ47wJiJMwQ,A:UCgQw_Sbq3ugruDUKsq1e0-A,UCeDNEtI8_a42bZ47wJiJMwQ,UCgQw_Sbq3ugruDUKsq1e0-A,1,numero de videos compartidos por los dos autores,@EdgarcalderonCalderong,@marlenareano-h4t
A:UCeDNEtI8_a42bZ47wJiJMwQ,A:UCiC-Jn7wdgyQV4_Urk0DkWQ,UCeDNEtI8_a42bZ47wJiJMwQ,UCiC-Jn7wdgyQV4_Urk0DkWQ,1,numero de videos compartidos por los dos autores,@EdgarcalderonCalderong,@pedroros6358
A:UCeDNEtI8_a42bZ47wJiJMwQ,A:UCkVtmkK07b2zaVVNssX4lOg,UCeDNEtI8_a42bZ47wJiJMwQ,UCkVtmkK07b2zaVVNssX4lOg,1,numero de videos compartidos por los dos autores,@EdgarcalderonCalderong,@HectorElias-u2l
A:UCeDNEtI8_a42bZ47wJiJMwQ,A:UCkbsS_3D-pvg1iHOld9uvIg,UCeDNEtI8_a42bZ47wJiJMwQ,UCkbsS_3D-pvg1iHOld9uvIg,1,numero de videos compartidos por los dos autores,@EdgarcalderonCalderong,@gonzalo6075
A:UCeDNEtI8_a42bZ47wJiJMwQ,A:UClhMWQ7XKWywYvbRnuf8QsA,UCeDNEtI8_a42bZ47wJiJMwQ,UClhMWQ7XKWywYvbRnuf8QsA,1,numero de videos compartidos por los dos autores,@EdgarcalderonCalderong,@EcPerez-zz9oh
A:UCeDNEtI8_a42bZ47wJiJMwQ,A:UClqA491Xa5fQcXcJJa-vTWw,UCeDNEtI8_a42bZ47wJiJMwQ,UClqA491Xa5fQcXcJJa-vTWw,1,numero de videos compartidos por los dos autores,@EdgarcalderonCalderong,@AndresLemus-k2d
A:UCeDNEtI8_a42bZ47wJiJMwQ,A:UColMq7LmaoY3MT6aIDGrGvA,UCeDNEtI8_a42bZ47wJiJMwQ,UColMq7LmaoY3MT6aIDGrGvA,1,numero de videos compartidos por los dos autores,@EdgarcalderonCalderong,@quijotachapina1
A:UCeDNEtI8_a42bZ47wJiJMwQ,A:UCpe5jW3MIqkgTJ-PgkzvM6Q,UCeDNEtI8_a42bZ47wJiJMwQ,UCpe5jW3MIqkgTJ-PgkzvM6Q,1,numero de videos compartidos por los dos autores,@EdgarcalderonCalderong,@carloslam5333
A:UCeDNEtI8_a42bZ47wJiJMwQ,A:UCpsKOkt5iWTbenzeuq7dsmQ,UCeDNEtI8_a42bZ47wJiJMwQ,UCpsKOkt5iWTbenzeuq7dsmQ,1,numero de videos compartidos por los dos autores,@EdgarcalderonCalderong,@inge_vergueta
A:UCeDNEtI8_a42bZ47wJiJMwQ,A:UCqCrvuoJpC-aVb0f4logQRQ,UCeDNEtI8_a42bZ47wJiJMwQ,UCqCrvuoJpC-aVb0f4logQRQ,1,numero de videos compartidos por los dos autores,@EdgarcalderonCalderong,@Lyrics_GT
A:UCeDNEtI8_a42bZ47wJiJMwQ,A:UCsGoJEvb-cFPZ2rWoJcXzEQ,UCeDNEtI8_a42bZ47wJiJMwQ,UCsGoJEvb-cFPZ2rWoJcXzEQ,1,numero de videos compartidos por los dos autores,@EdgarcalderonCalderong,@sergiohinestroza9709
A:UCeDNEtI8_a42bZ47wJiJMwQ,A:UCu8_3-Wg-YzNyvHYQDEscfw,UCeDNEtI8_a42bZ47wJiJMwQ,UCu8_3-Wg-YzNyvHYQDEscfw,1,numero de videos compartidos por los dos autores,@EdgarcalderonCalderong,@RolandoCastroPérez-d7y
A:UCeDNEtI8_a42bZ47wJiJMwQ,A:UCuXmOjxC-htcprLgeVXz6Tg,UCeDNEtI8_a42bZ47wJiJMwQ,UCuXmOjxC-htcprLgeVXz6Tg,1,numero de videos compartidos por los dos autores,@EdgarcalderonCalderong,@jorgeaguilar-bq3uj
A:UCeDNEtI8_a42bZ47wJiJMwQ,A:UCwgCc9Jd_gG-uLE_SY-FfPg,UCeDNEtI8_a42bZ47wJiJMwQ,UCwgCc9Jd_gG-uLE_SY-FfPg,1,numero de videos compartidos por los dos autores,@EdgarcalderonCalderong,@armindapenados2841
A:UCeDNEtI8_a42bZ47wJiJMwQ,A:UCwjUvRseNtJoItylIyIez7Q,UCeDNEtI8_a42bZ47wJiJMwQ,UCwjUvRseNtJoItylIyIez7Q,1,numero de videos compartidos por los dos autores,@EdgarcalderonCalderong,@Silviazea
A:UCeDNEtI8_a42bZ47wJiJMwQ,A:UCylqlpsh8ENNM1LqgQ1KbxA,UCeDNEtI8_a42bZ47wJiJMwQ,UCylqlpsh8ENNM1LqgQ1KbxA,1,numero de videos compartidos por los dos autores,@EdgarcalderonCalderong,@Jel.Awesh.M
A:UCeQk-WfEA-cJRq4EKeE7TOw,A:UCfo_yUPzy1f1POwwZxhZ06Q,UCeQk-WfEA-cJRq4EKeE7TOw,UCfo_yUPzy1f1POwwZxhZ06Q,1,numero de videos compartidos por los dos autores,@franciscojuarez9223,@lara11roberto
A:UCeQk-WfEA-cJRq4EKeE7TOw,A:UCgGqw4aqMdMVSGkKiMgrJRQ,UCeQk-WfEA-cJRq4EKeE7TOw,UCgGqw4aqMdMVSGkKiMgrJRQ,1,numero de videos compartidos por los dos autores,@franciscojuarez9223,@pattyfigueroa5609
A:UCeQk-WfEA-cJRq4EKeE7TOw,A:UCheEJ5GZuIvV0fj-nXyVwXw,UCeQk-WfEA-cJRq4EKeE7TOw,UCheEJ5GZuIvV0fj-nXyVwXw,1,numero de videos compartidos por los dos autores,@franciscojuarez9223,@rosaoliva9389
A:UCeQk-WfEA-cJRq4EKeE7TOw,A:UChyps3dqY-VY1_wLeq-2lhw,UCeQk-WfEA-cJRq4EKeE7TOw,UChyps3dqY-VY1_wLeq-2lhw,1,numero de videos compartidos por los dos autores,@franciscojuarez9223,@maydamorales4395
A:UCeQk-WfEA-cJRq4EKeE7TOw,A:UCiOZX__1gahg1ypIj0_XG_w,UCeQk-WfEA-cJRq4EKeE7TOw,UCiOZX__1gahg1ypIj0_XG_w,1,numero de videos compartidos por los dos autores,@franciscojuarez9223,@mariogonzalezorellana8956
A:UCeQk-WfEA-cJRq4EKeE7TOw,A:UCjZgFEowMBrsjodqfovzdKw,UCeQk-WfEA-cJRq4EKeE7TOw,UCjZgFEowMBrsjodqfovzdKw,1,numero de videos compartidos por los dos autores,@franciscojuarez9223,@franciscoflores3120
A:UCeQk-WfEA-cJRq4EKeE7TOw,A:UCoGdCoJg2Lh0OX_jv6cG16g,UCeQk-WfEA-cJRq4EKeE7TOw,UCoGdCoJg2Lh0OX_jv6cG16g,1,numero de videos compartidos por los dos autores,@franciscojuarez9223,@Israel-u5i7i
A:UCeQk-WfEA-cJRq4EKeE7TOw,A:UCp29O_C7cchZV8IxV7Crdag,UCeQk-WfEA-cJRq4EKeE7TOw,UCp29O_C7cchZV8IxV7Crdag,1,numero de videos compartidos por los dos autores,@franciscojuarez9223,@robertoescobar5507
A:UCeQk-WfEA-cJRq4EKeE7TOw,A:UCql1n3Ey6ULMSOACjMe-fxQ,UCeQk-WfEA-cJRq4EKeE7TOw,UCql1n3Ey6ULMSOACjMe-fxQ,1,numero de videos compartidos por los dos autores,@franciscojuarez9223,@RolandoGonzalez-o7g
A:UCeQk-WfEA-cJRq4EKeE7TOw,A:UCtCtts20bW6F9CSohau51Iw,UCeQk-WfEA-cJRq4EKeE7TOw,UCtCtts20bW6F9CSohau51Iw,1,numero de videos compartidos por los dos autores,@franciscojuarez9223,@carlosgranados9875
A:UCeQk-WfEA-cJRq4EKeE7TOw,A:UCtsxPYw8VUsH_FfnKg-0lmw,UCeQk-WfEA-cJRq4EKeE7TOw,UCtsxPYw8VUsH_FfnKg-0lmw,1,numero de videos compartidos por los dos autores,@franciscojuarez9223,@AlejandroPérez-b6r
A:UCeQk-WfEA-cJRq4EKeE7TOw,A:UCvDwJBBY1mHK70aTEYl6rsA,UCeQk-WfEA-cJRq4EKeE7TOw,UCvDwJBBY1mHK70aTEYl6rsA,1,numero de videos compartidos por los dos autores,@franciscojuarez9223,@cristianescobedo8296
A:UCeQk-WfEA-cJRq4EKeE7TOw,A:UCwxoKK59nGCeBqB2sXfDBIw,UCeQk-WfEA-cJRq4EKeE7TOw,UCwxoKK59nGCeBqB2sXfDBIw,1,numero de videos compartidos por los dos autores,@franciscojuarez9223,@vic-bonivideos
A:UCeQk-WfEA-cJRq4EKeE7TOw,A:UCyJhqmMbsvjpoarBBStA2kg,UCeQk-WfEA-cJRq4EKeE7TOw,UCyJhqmMbsvjpoarBBStA2kg,1,numero de videos compartidos por los dos autores,@franciscojuarez9223,@Murmullodelbarrio
A:UCeQk-WfEA-cJRq4EKeE7TOw,A:UCzZ6dDCEsLMXbc5pCFXIprw,UCeQk-WfEA-cJRq4EKeE7TOw,UCzZ6dDCEsLMXbc5pCFXIprw,1,numero de videos compartidos por los dos autores,@franciscojuarez9223,@josegil3813
A:UCefAH1MbvADWUjE9WVcB9EQ,A:UChT7pzGytNd92Nmvi-zuWog,UCefAH1MbvADWUjE9WVcB9EQ,UChT7pzGytNd92Nmvi-zuWog,1,numero de videos compartidos por los dos autores,@jabriz8152,@sparkvalkov
A:UCefAH1MbvADWUjE9WVcB9EQ,A:UCkxdJ_yGN2gghOMo2ybQtXQ,UCefAH1MbvADWUjE9WVcB9EQ,UCkxdJ_yGN2gghOMo2ybQtXQ,1,numero de videos compartidos por los dos autores,@jabriz8152,@11223344An
A:UCefAH1MbvADWUjE9WVcB9EQ,A:UCvcu1kR8xMYy_I1Ty-2mV2Q,UCefAH1MbvADWUjE9WVcB9EQ,UCvcu1kR8xMYy_I1Ty-2mV2Q,1,numero de videos compartidos por los dos autores,@jabriz8152,@hashojea7348
A:UCefAH1MbvADWUjE9WVcB9EQ,A:UCwEe1RKlEv1UpNWmWYfSh4w,UCefAH1MbvADWUjE9WVcB9EQ,UCwEe1RKlEv1UpNWmWYfSh4w,1,numero de videos compartidos por los dos autores,@jabriz8152,@marioramirez299
A:UCefAH1MbvADWUjE9WVcB9EQ,A:UCxcoDvP-g2_KTZDmVZtvb3w,UCefAH1MbvADWUjE9WVcB9EQ,UCxcoDvP-g2_KTZDmVZtvb3w,1,numero de videos compartidos por los dos autores,@jabriz8152,@angelmartinez9523
A:UCf5lnNZF7Qrtli9v4N_23WQ,A:UCg3eIfd7BrsLEqS0BLkftHA,UCf5lnNZF7Qrtli9v4N_23WQ,UCg3eIfd7BrsLEqS0BLkftHA,1,numero de videos compartidos por los dos autores,@CarlosCortez-v5r,@ErmePérez-q4s
A:UCf5lnNZF7Qrtli9v4N_23WQ,A:UCgQJgI9vu1FI2dnC9mrFthw,UCf5lnNZF7Qrtli9v4N_23WQ,UCgQJgI9vu1FI2dnC9mrFthw,1,numero de videos compartidos por los dos autores,@CarlosCortez-v5r,@srms70
A:UCf5lnNZF7Qrtli9v4N_23WQ,A:UClsrFGJKWPxxw7MiaEdKLXw,UCf5lnNZF7Qrtli9v4N_23WQ,UClsrFGJKWPxxw7MiaEdKLXw,1,numero de videos compartidos por los dos autores,@CarlosCortez-v5r,@ericapaz5406
A:UCf5lnNZF7Qrtli9v4N_23WQ,A:UCtNyHmRZtvGF2hSvI2dUBWw,UCf5lnNZF7Qrtli9v4N_23WQ,UCtNyHmRZtvGF2hSvI2dUBWw,1,numero de videos compartidos por los dos autores,@CarlosCortez-v5r,@aureliomaldonado4793
A:UCf5lnNZF7Qrtli9v4N_23WQ,A:UCuP4UK33HKtJE_S39ksmaTw,UCf5lnNZF7Qrtli9v4N_23WQ,UCuP4UK33HKtJE_S39ksmaTw,1,numero de videos compartidos por los dos autores,@CarlosCortez-v5r,@herbertaguilar1387
A:UCf5lnNZF7Qrtli9v4N_23WQ,A:UCusjriFsDHEc2AOjqk-p5ig,UCf5lnNZF7Qrtli9v4N_23WQ,UCusjriFsDHEc2AOjqk-p5ig,1,numero de videos compartidos por los dos autores,@CarlosCortez-v5r,@pablobarrios7931
A:UCf5lnNZF7Qrtli9v4N_23WQ,A:UCzZ6dDCEsLMXbc5pCFXIprw,UCf5lnNZF7Qrtli9v4N_23WQ,UCzZ6dDCEsLMXbc5pCFXIprw,1,numero de videos compartidos por los dos autores,@CarlosCortez-v5r,@josegil3813
A:UCfM3nrxtTQMY5jFx1v1J4Gg,A:UCgvw7xIdGFupzpt1Y_BFkEA,UCfM3nrxtTQMY5jFx1v1J4Gg,UCgvw7xIdGFupzpt1Y_BFkEA,1,numero de videos compartidos por los dos autores,@edgarroldan5539,@fredygarcia9151
A:UCfM3nrxtTQMY5jFx1v1J4Gg,A:UCh5ESQvtzyHDhCA7XyekCFA,UCfM3nrxtTQMY5jFx1v1J4Gg,UCh5ESQvtzyHDhCA7XyekCFA,1,numero de videos compartidos por los dos autores,@edgarroldan5539,@andyB5280
A:UCfM3nrxtTQMY5jFx1v1J4Gg,A:UChZknRmJkeGeQk0-mQuhDOg,UCfM3nrxtTQMY5jFx1v1J4Gg,UChZknRmJkeGeQk0-mQuhDOg,1,numero de videos compartidos por los dos autores,@edgarroldan5539,@OdilioRodríguez-c5w
A:UCfM3nrxtTQMY5jFx1v1J4Gg,A:UChep9kVb5gQmpodEEl10Xlg,UCfM3nrxtTQMY5jFx1v1J4Gg,UChep9kVb5gQmpodEEl10Xlg,1,numero de videos compartidos por los dos autores,@edgarroldan5539,@carlosaguilar-kz7ml
A:UCfM3nrxtTQMY5jFx1v1J4Gg,A:UChgkn5Jt5tWKYMoEOuCjz3Q,UCfM3nrxtTQMY5jFx1v1J4Gg,UChgkn5Jt5tWKYMoEOuCjz3Q,1,numero de videos compartidos por los dos autores,@edgarroldan5539,@pablochitay46
A:UCfM3nrxtTQMY5jFx1v1J4Gg,A:UChs3tU2BcKOT0CezykvAsGw,UCfM3nrxtTQMY5jFx1v1J4Gg,UChs3tU2BcKOT0CezykvAsGw,1,numero de videos compartidos por los dos autores,@edgarroldan5539,@byronpontaza
A:UCfM3nrxtTQMY5jFx1v1J4Gg,A:UCi1b_TRQfgO1Z9O2gNGGWNA,UCfM3nrxtTQMY5jFx1v1J4Gg,UCi1b_TRQfgO1Z9O2gNGGWNA,1,numero de videos compartidos por los dos autores,@edgarroldan5539,@davidisraelesquitsaquil
A:UCfM3nrxtTQMY5jFx1v1J4Gg,A:UCiGRBf2RNF0WRKhRVT7zFoA,UCfM3nrxtTQMY5jFx1v1J4Gg,UCiGRBf2RNF0WRKhRVT7zFoA,1,numero de videos compartidos por los dos autores,@edgarroldan5539,@edwinavila4876
A:UCfM3nrxtTQMY5jFx1v1J4Gg,A:UCiMythXHsw7eQEMykCdmMUA,UCfM3nrxtTQMY5jFx1v1J4Gg,UCiMythXHsw7eQEMykCdmMUA,1,numero de videos compartidos por los dos autores,@edgarroldan5539,@JavierBecerra-h6x
A:UCfM3nrxtTQMY5jFx1v1J4Gg,A:UCipetjeiWj4CZB6EbyYziZg,UCfM3nrxtTQMY5jFx1v1J4Gg,UCipetjeiWj4CZB6EbyYziZg,1,numero de videos compartidos por los dos autores,@edgarroldan5539,@OseasSamayoa-ol5rz
A:UCfM3nrxtTQMY5jFx1v1J4Gg,A:UCj-LL25XJnjxepPKCc3NGog,UCfM3nrxtTQMY5jFx1v1J4Gg,UCj-LL25XJnjxepPKCc3NGog,1,numero de videos compartidos por los dos autores,@edgarroldan5539,@anaaguirre8985
A:UCfM3nrxtTQMY5jFx1v1J4Gg,A:UCjSKM9j0Q7HLDr1hD6D-TUw,UCfM3nrxtTQMY5jFx1v1J4Gg,UCjSKM9j0Q7HLDr1hD6D-TUw,1,numero de videos compartidos por los dos autores,@edgarroldan5539,@josehidalgo4875
A:UCfM3nrxtTQMY5jFx1v1J4Gg,A:UCjmPuazZJzscrwvk0QR9RVw,UCfM3nrxtTQMY5jFx1v1J4Gg,UCjmPuazZJzscrwvk0QR9RVw,1,numero de videos compartidos por los dos autores,@edgarroldan5539,@mynorrodas8591
A:UCfM3nrxtTQMY5jFx1v1J4Gg,A:UCkd9W714-947dEE6ZOEBATA,UCfM3nrxtTQMY5jFx1v1J4Gg,UCkd9W714-947dEE6ZOEBATA,1,numero de videos compartidos por los dos autores,@edgarroldan5539,@ARGELIATELON
A:UCfM3nrxtTQMY5jFx1v1J4Gg,A:UCl0ekS9Tt0jJGtOEM18S63w,UCfM3nrxtTQMY5jFx1v1J4Gg,UCl0ekS9Tt0jJGtOEM18S63w,1,numero de videos compartidos por los dos autores,@edgarroldan5539,@monkchapin
A:UCfM3nrxtTQMY5jFx1v1J4Gg,A:UCljDbleJul41G1TzOjOZAVA,UCfM3nrxtTQMY5jFx1v1J4Gg,UCljDbleJul41G1TzOjOZAVA,1,numero de videos compartidos por los dos autores,@edgarroldan5539,@hectorcarranza3777
A:UCfM3nrxtTQMY5jFx1v1J4Gg,A:UCmjppp6ujz3SAnULvP3sZMw,UCfM3nrxtTQMY5jFx1v1J4Gg,UCmjppp6ujz3SAnULvP3sZMw,1,numero de videos compartidos por los dos autores,@edgarroldan5539,@marcomendez7509
A:UCfM3nrxtTQMY5jFx1v1J4Gg,A:UCmvOgzmmXbjUthHy-WJ52hQ,UCfM3nrxtTQMY5jFx1v1J4Gg,UCmvOgzmmXbjUthHy-WJ52hQ,1,numero de videos compartidos por los dos autores,@edgarroldan5539,@mariorodas593
A:UCfM3nrxtTQMY5jFx1v1J4Gg,A:UCp4iw5_5SmV9VGTFSNVGOmQ,UCfM3nrxtTQMY5jFx1v1J4Gg,UCp4iw5_5SmV9VGTFSNVGOmQ,1,numero de videos compartidos por los dos autores,@edgarroldan5539,@CARLOSSTREMS51
A:UCfM3nrxtTQMY5jFx1v1J4Gg,A:UCpIdtvoFHVLGASGB5ySqIEA,UCfM3nrxtTQMY5jFx1v1J4Gg,UCpIdtvoFHVLGASGB5ySqIEA,1,numero de videos compartidos por los dos autores,@edgarroldan5539,@VidalVillatoro-p4w
A:UCfM3nrxtTQMY5jFx1v1J4Gg,A:UCpl8rF8uv_8uui-QRvuJaRA,UCfM3nrxtTQMY5jFx1v1J4Gg,UCpl8rF8uv_8uui-QRvuJaRA,1,numero de videos compartidos por los dos autores,@edgarroldan5539,@SergioGarcia-z9c
A:UCfM3nrxtTQMY5jFx1v1J4Gg,A:UCplrIQtaPj6au60_f2-mOYw,UCfM3nrxtTQMY5jFx1v1J4Gg,UCplrIQtaPj6au60_f2-mOYw,1,numero de videos compartidos por los dos autores,@edgarroldan5539,@romeolopezherrarte799
A:UCfM3nrxtTQMY5jFx1v1J4Gg,A:UCpsKOkt5iWTbenzeuq7dsmQ,UCfM3nrxtTQMY5jFx1v1J4Gg,UCpsKOkt5iWTbenzeuq7dsmQ,1,numero de videos compartidos por los dos autores,@edgarroldan5539,@inge_vergueta
A:UCfM3nrxtTQMY5jFx1v1J4Gg,A:UCr1emrogPKkKTs_WTtx71xg,UCfM3nrxtTQMY5jFx1v1J4Gg,UCr1emrogPKkKTs_WTtx71xg,1,numero de videos compartidos por los dos autores,@edgarroldan5539,@domingopeneleu6457
A:UCfM3nrxtTQMY5jFx1v1J4Gg,A:UCrJn_rbo_ENAdeqneS-RmRw,UCfM3nrxtTQMY5jFx1v1J4Gg,UCrJn_rbo_ENAdeqneS-RmRw,1,numero de videos compartidos por los dos autores,@edgarroldan5539,@josecarrera9623
A:UCfM3nrxtTQMY5jFx1v1J4Gg,A:UCsJJAvrVGupdmhOqgtDp8dg,UCfM3nrxtTQMY5jFx1v1J4Gg,UCsJJAvrVGupdmhOqgtDp8dg,1,numero de videos compartidos por los dos autores,@edgarroldan5539,@nestorlorenzana1168
A:UCfM3nrxtTQMY5jFx1v1J4Gg,A:UCsSXdJct-nsS8DsABoEsaYA,UCfM3nrxtTQMY5jFx1v1J4Gg,UCsSXdJct-nsS8DsABoEsaYA,1,numero de videos compartidos por los dos autores,@edgarroldan5539,@IvánPérez-j4j
A:UCfM3nrxtTQMY5jFx1v1J4Gg,A:UCsUCN0Yq_UyTvKjOJLmNrnQ,UCfM3nrxtTQMY5jFx1v1J4Gg,UCsUCN0Yq_UyTvKjOJLmNrnQ,1,numero de videos compartidos por los dos autores,@edgarroldan5539,@moisesvaldez4043
A:UCfM3nrxtTQMY5jFx1v1J4Gg,A:UCsjs5Hp_r86x1xbK6FAeqaA,UCfM3nrxtTQMY5jFx1v1J4Gg,UCsjs5Hp_r86x1xbK6FAeqaA,1,numero de videos compartidos por los dos autores,@edgarroldan5539,@alvaroesquivel563
A:UCfM3nrxtTQMY5jFx1v1J4Gg,A:UCtNfIBnc5S5DbbQj_yxgJTw,UCfM3nrxtTQMY5jFx1v1J4Gg,UCtNfIBnc5S5DbbQj_yxgJTw,1,numero de videos compartidos por los dos autores,@edgarroldan5539,@JosueRamirez-ey3ih
A:UCfM3nrxtTQMY5jFx1v1J4Gg,A:UCtUR3_CAiE7fCoZHM6cMfyQ,UCfM3nrxtTQMY5jFx1v1J4Gg,UCtUR3_CAiE7fCoZHM6cMfyQ,1,numero de videos compartidos por los dos autores,@edgarroldan5539,@mdelcid01
A:UCfM3nrxtTQMY5jFx1v1J4Gg,A:UCueV9cTyTDwgQSec1x2dYgA,UCfM3nrxtTQMY5jFx1v1J4Gg,UCueV9cTyTDwgQSec1x2dYgA,1,numero de videos compartidos por los dos autores,@edgarroldan5539,@fredydomingo7062
A:UCfM3nrxtTQMY5jFx1v1J4Gg,A:UCujPF2nBgsTD62nWE3lcpIg,UCfM3nrxtTQMY5jFx1v1J4Gg,UCujPF2nBgsTD62nWE3lcpIg,1,numero de videos compartidos por los dos autores,@edgarroldan5539,@victorarturoruanobautista7588
A:UCfM3nrxtTQMY5jFx1v1J4Gg,A:UCut6b9S98nv84cVX89PmKzA,UCfM3nrxtTQMY5jFx1v1J4Gg,UCut6b9S98nv84cVX89PmKzA,1,numero de videos compartidos por los dos autores,@edgarroldan5539,@yeniferaguirre4498
A:UCfM3nrxtTQMY5jFx1v1J4Gg,A:UCvApqeCbLod-wejtT4CcVuA,UCfM3nrxtTQMY5jFx1v1J4Gg,UCvApqeCbLod-wejtT4CcVuA,1,numero de videos compartidos por los dos autores,@edgarroldan5539,@davidgaher9550
A:UCfM3nrxtTQMY5jFx1v1J4Gg,A:UCwO2SXr0ggzwg6QWWrr01nQ,UCfM3nrxtTQMY5jFx1v1J4Gg,UCwO2SXr0ggzwg6QWWrr01nQ,1,numero de videos compartidos por los dos autores,@edgarroldan5539,@ricardofigueroa5720
A:UCfM3nrxtTQMY5jFx1v1J4Gg,A:UCwW2OFy95P7ZBkOPxWkpvYg,UCfM3nrxtTQMY5jFx1v1J4Gg,UCwW2OFy95P7ZBkOPxWkpvYg,1,numero de videos compartidos por los dos autores,@edgarroldan5539,@TeresaLucero-b5o
