source,target,source_type,target_type,source_raw_id,target_raw_id,weight,significado_peso,me_gusta_en_esos_comentarios,respuestas_recibidas_en_esos_comentarios,comment_ids,source_label,target_label
A:UCxcoDvP-g2_KTZDmVZtvb3w,V:yLZS3JiEBg8,author,video,UCxcoDvP-g2_KTZDmVZtvb3w,yLZS3JiEBg8,1,numero de comentarios observados del autor en el video,0,0,UgyYh5BUgByoCy2qNBR4AaABAg,@angelmartinez9523,Arroz con pollo a la MONOPOLIO
A:UCxff05WuyvwELNITi7bj7UA,V:n8iP75gIpmw,author,video,UCxff05WuyvwELNITi7bj7UA,n8iP75gIpmw,1,numero de comentarios observados del autor en el video,3,0,UgwEOUk-ofXNqkHW5Cx4AaABAg,@markoherrera,Qué rico come tu diputado
A:UCxhtlxPV8AYWaNNyU6S9H8Q,V:OkXlHx0hx-8,author,video,UCxhtlxPV8AYWaNNyU6S9H8Q,OkXlHx0hx-8,1,numero de comentarios observados del autor en el video,0,0,UgwCW5PErySUmwse3bZ4AaABAg,@WilR-s8r,EE.UU. envía a mexicanos deportados a Guatemala antes de su regreso a México | Noticias Telemundo
A:UCySYJU5kUh7X8gVt9la2ISA,V:n8iP75gIpmw,author,video,UCySYJU5kUh7X8gVt9la2ISA,n8iP75gIpmw,1,numero de comentarios observados del autor en el video,0,0,Ugxw_1trnd8loD3302V4AaABAg,@dantesarti4351,Qué rico come tu diputado
A:UCyW68EGZey4ao_Vf2cR5Ztg,V:WIUZtitfLRw,author,video,UCyW68EGZey4ao_Vf2cR5Ztg,WIUZtitfLRw,1,numero de comentarios observados del autor en el video,0,0,UgzfXuFsM8L3Qt6qWJV4AaABAg,@ZabalaXabier,Caminar en una ciudad hecha para carros
A:UCylqlpsh8ENNM1LqgQ1KbxA,V:n8iP75gIpmw,author,video,UCylqlpsh8ENNM1LqgQ1KbxA,n8iP75gIpmw,1,numero de comentarios observados del autor en el video,0,0,UgzMppllQcjsXkBLgiZ4AaABAg,@Jel.Awesh.M,Qué rico come tu diputado
A:UCyor0Mmm0ivLX2jIdyGp84Q,V:3Nfp9h5avBI,author,video,UCyor0Mmm0ivLX2jIdyGp84Q,3Nfp9h5avBI,1,numero de comentarios observados del autor en el video,0,0,UgxudaO35O8XcM9Wu4t4AaABAg,@MiguelJordan-n3g,"Noticiero en Directo 1 pm, 28 de Agosto de 2026"
A:UCyzf29IYjNw67gGIfsjgtxA,V:lj983NWyAQY,author,video,UCyzf29IYjNw67gGIfsjgtxA,lj983NWyAQY,1,numero de comentarios observados del autor en el video,45,0,UgzDFSLs4n_6XtQjgjZ4AaABAg,@carlosoliva9249,Plan 2032 Ciudad de Guatemala
A:UCzSfZlOVxBSs5ObD25ywxDQ,V:n8iP75gIpmw,author,video,UCzSfZlOVxBSs5ObD25ywxDQ,n8iP75gIpmw,1,numero de comentarios observados del autor en el video,0,0,UgwvvK1L0aLOhCMUzfN4AaABAg,@GilmarMaldonado-q9m,Qué rico come tu diputado
A:UCzZ6dDCEsLMXbc5pCFXIprw,V:6W4u8sGEnGM,author,video,UCzZ6dDCEsLMXbc5pCFXIprw,6W4u8sGEnGM,1,numero de comentarios observados del autor en el video,0,0,UgxNSGVebHMGSFI8zX94AaABAg,@josegil3813,Inician los trabajos de recuperación del Puente Belice II.
A:UCzZ6dDCEsLMXbc5pCFXIprw,V:PjmxCj-a9Hg,author,video,UCzZ6dDCEsLMXbc5pCFXIprw,PjmxCj-a9Hg,1,numero de comentarios observados del autor en el video,0,0,UgzDK8qo7Il1yafNllJ4AaABAg,@josegil3813,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt
A:UCzoL2l5H5eVlorWGH8AZfAg,V:n8iP75gIpmw,author,video,UCzoL2l5H5eVlorWGH8AZfAg,n8iP75gIpmw,1,numero de comentarios observados del autor en el video,6,0,Ugw5xMAuDaygo77ynI94AaABAg,@jor77cas,Qué rico come tu diputado
